ID|REDUMP_NAME
SLES-00233|Cyberia (Europe)
SLES-00272|Cyberia (Europe) (Fr,De)
SLPS-00218|Cyberia (Japan)
SLUS-00053|Cyberia (USA)
SLPS-01912|Cybernetic Empire (Japan) (Disc 1)
SLPS-01913|Cybernetic Empire (Japan) (Disc 2)
SLPM-80422|Cybernetic Tuning Master, The - Exhaust King (Japan)
SLPS-00056|Cyberwar (Japan) (Disc 2)
SLPS-00057|Cyberwar (Japan) (Disc 3)
SLES-00065|D (Europe) (Disc 1)
SLES-10065|D (Europe) (Disc 2)
SLES-20065|D (Europe) (Disc 3)
SLES-00161|D (France) (Disc 1)
SLES-10161|D (France) (Disc 2)
SLES-20161|D (France) (Disc 3)
SLES-00160|D (Germany) (Disc 1)
SLES-10160|D (Germany) (Disc 2)
SLES-20160|D (Germany) (Disc 3)
SLUS-00128|D (USA) (Disc 1)
SLUS-00173|D (USA) (Disc 2)
SLUS-00174|D (USA) (Disc 3)
SLPS-00133|D no Shokutaku - Complete Graphics (Japan) (Disc 1)
SLPS-00134|D no Shokutaku - Complete Graphics (Japan) (Disc 2)
SLPS-00135|D no Shokutaku - Complete Graphics (Japan) (Disc 3)
SLPM-80558|D-1 Grand Prix (Japan) (Demo)
SLES-01040|DBZ - Dead Ball Zone (Europe) (En,Fr,De,Es,It)
SLUS-00658|DBZ - Dead Ball Zone (USA) (En,Fr,De,Es,It)
SLES-03402|DSF Fussball Manager 2001 (Germany)
SLES-03864|DSF Fussball Manager 2002 (Germany)
SLPM-86908|DX Hyakunin Isshu (Japan)
SLPS-02943|DX Monopoly (Japan)
SLPS-00570|DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan (Japan)
SLPS-91054|DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan (Japan) (Rev 1)
SLPS-00623|DX Okuman Chouja Game - The Money Battle (Japan)
SLPS-01586|DX Okuman Chouja Game II - The Money Battle (Japan)
SLPS-02105|DX Shachou Game (Japan)
SLPS-02406|Dai-2-Ji Super Robot Taisen (Japan)
SLPM-87346|Dai-2-kai! Quiz Darake no Jinsei Game (Japan)
SLPS-02530|Dai-3-Ji Super Robot Taisen (Japan)
SLPS-00196|Dai-4-Ji Super Robot Taisen S (Japan)
SLPS-91014|Dai-4-Ji Super Robot Taisen S (Japan) (Rev 1)
SLPS-00813|Daibouken Deluxe - Haruka naru Umi (Japan)
SLPS-01021|Daikoukai Jidai Gaiden (Japan)
SLPM-86309|Daikoukai Jidai Gaiden (Japan) (Rev 1)
SLPM-86203|Daikoukai Jidai II (Japan)
SLPM-86382|Daikoukai Jidai IV - Porto Estado (Japan)
SLPM-86996|Daikoukai Jidai IV - Porto Estado (Japan) (Koei the Best)
SLPM-86431|Daikoukai Jidai IV - Porto Estado (Japan) (Shokai Genteiban)
SLPS-02160|Daiobake Yashiki - Hamamura Jun no Jitsuwa Kaidan (Japan)
SLPM-80259|Daiobake Yashiki - Hamamura Jun no Jitsuwa Kaidan (Japan) (Demo)
SLPS-01699|Daisenryaku - Master Combat (Japan)
SLPS-00299|Daisenryaku - Player's Spirit (Japan)
SLPS-91178|Daisenryaku - Player's Spirit (Japan) (Rev 1)
SLPS-00634|Dakar '97 (Japan)
SLES-04061|Dalmatians 2 (Europe) (En,Fr,De)
SLES-02959|Dalmatians, The (Europe) (En,Fr,De,Nl)
SLPS-01135|DamDam Stompland (Japan)
SLPM-80170|DamDam Stompland (Japan) (Taikenban)
SLUS-01280|Dance Dance Revolution (USA)
SLPM-86693|Dance Dance Revolution - Best Hits (Japan)
SLUS-01281|Dance Dance Revolution - Disney Mix (USA)
SLPM-86667|Dance Dance Revolution - Disney's Rave (Japan)
SLPM-86831|Dance Dance Revolution - Extra Mix (Japan)
SLPM-86252|Dance Dance Revolution 2nd Remix (Japan)
SCPS-45456|Dance Dance Revolution 2nd Remix - Append Club Version Vol. 1 (Japan, Asia)
SLPM-86399|Dance Dance Revolution 2nd Remix - Append Club Version Vol. 2 (Japan)
SLPM-86503|Dance Dance Revolution 3rd Mix (Japan)
SLPM-86752|Dance Dance Revolution 4th Mix (Japan)
SLPM-86897|Dance Dance Revolution 5th Mix (Japan)
SLUS-01446|Dance Dance Revolution Konamix (USA)
SLES-04129|Dance Europe (Europe) (Fr,De,Es,It,Nl,Pt)
SLPM-86150|Dance! Dance! Dance! (Japan)
SLPM-80348|Dance! Dance! Dance! (Japan) (Demo)
SLES-04121|Dance-UK (UK)
SLES-04161|Dance-UK eXtra Trax (UK)
SLPM-86210|Dancing Blade Katte ni Momotenshi II - Tears of Eden (Japan) (Disc 1)
SLPM-86211|Dancing Blade Katte ni Momotenshi II - Tears of Eden (Japan) (Disc 2)
SLPM-86212|Dancing Blade Katte ni Momotenshi II - Tears of Eden (Japan) (Disc 3)
SLPM-86100|Dancing Blade Katte ni Momotenshi! (Japan) (Disc 1)
SLPM-86101|Dancing Blade Katte ni Momotenshi! (Japan) (Disc 2)
SLPM-86102|Dancing Blade Katte ni Momotenshi! (Japan) (Disc 3)
SLES-03384|Dancing Stage - Disney Mix (Europe)
SLES-02941|Dancing Stage - Euromix (Europe)
SLES-03882|Dancing Stage - Party Edition (Europe)
SLES-04097|Dancing Stage Fever (Europe)
SLES-04163|Dancing Stage Fusion (Europe) (En,Fr,De,Es,It)
SLPM-86505|Dancing Stage featuring Dreams Come True (Japan)
SLPM-86411|Dancing Stage featuring True Kiss Destination (Japan)
SLPS-02609|Dangan (Japan)
SLES-03198|Danger Girl (Europe)
SLUS-00881|Danger Girl (USA)
SLPS-01025|Dare Devil Derby 3D (Japan)
SLUS-00300|Dare Devil Derby 3D (USA)
SLPS-00574|Darius Gaiden (Japan)
SLPS-00789|Dark Hunter Ge - Youma no Mori (Japan)
SLPS-00773|Dark Hunter Jou - Ijigen Gakuen (Japan)
SLPS-01422|Dark Messiah (Japan)
SLPS-00938|Dark Seed II (Japan)
SLPS-02316|Dark Tales - From the Lost Soul (Japan)
SLES-00663|Darklight Conflict (Europe) (En,Fr,De,Es,It,Sv)
SLUS-00457|Darklight Conflict (USA) (En,Fr,De,Es,It,Sv)
SLPS-00108|Darkseed (Japan)
SLES-00251|Darkstalkers - The Night Warriors (Europe)
SLUS-00036|Darkstalkers - The Night Warriors (USA)
SLES-01719|Darkstalkers 3 (Europe)
SLUS-00745|Darkstalkers 3 (USA)
SLES-03447|Darkstone (Australia)
SLES-00612|Darkstone (Europe) (En,Fr,De,Es,It)
SLUS-01182|Darkstone (USA)
SLES-02740|Dave Mirra Freestyle BMX (Europe)
SLED-03115|Dave Mirra Freestyle BMX (Europe) (Demo)
SLPM-86682|Dave Mirra Freestyle BMX (Japan)
SLUS-01026|Dave Mirra Freestyle BMX (USA)
SLUS-81026|Dave Mirra Freestyle BMX (USA) (Demo)
SLES-03371|Dave Mirra Freestyle BMX - Maximum Remix (Europe)
SLUS-01347|Dave Mirra Freestyle BMX - Maximum Remix (USA)
SLES-03488|David Beckham Soccer (Europe)
SLES-03682|David Beckham Soccer (Europe) (Fr,De,Es,It)
SLUS-01455|David Beckham Soccer (USA)
SLES-00096|Davis Cup Complete Tennis (Europe)
SCES-02150|De Sang Froid (France) (Disc 1)
SCES-12150|De Sang Froid (France) (Disc 2)
SLUS-00693|Dead in the Water (USA)
SCES-01259|Dead or Alive (Europe)
SLPS-01289|Dead or Alive (Japan)
SCED-01372|Dead or Alive (UK) (Demo)
SLUS-00606|Dead or Alive (USA)
SLUS-80606|Dead or Alive (USA) (En,Ja) (Demo)
SLPS-00267|Deadheat Road (Japan)
SLPS-01036|Deadly Skies (Japan)
SLPS-00489|Death Wing (Japan)
SLPS-00225|DeathMask (Japan) (Disc 1)
SLPS-00226|DeathMask (Japan) (Disc 2)
SLPS-00227|DeathMask (Japan) (Disc 3)
SLPS-01229|Debut 21 (Japan)
SLUS-01067|Deception III - Dark Delusion (USA)
SLPM-80478|Deco Pre 2 '99 Taikenban (Japan)
SLPS-00660|Deep Sea Adventure - Kaitei-kyuu Pantarassa no Nazo (Japan) (Disc 1)
SLPS-00661|Deep Sea Adventure - Kaitei-kyuu Pantarassa no Nazo (Japan) (Disc 2)
SLPS-00501|Deep, The - Ushinawareta Shinkai (Japan)
SLES-00081|Defcon 5 (Europe)
SLES-00149|Defcon 5 (France)
SLES-00148|Defcon 5 (Germany)
SLES-00146|Defcon 5 (Italy)
SLPS-00275|Defcon 5 (Japan)
SLES-00147|Defcon 5 (Spain)
SLUS-00009|Defcon 5 - Peace Has a Price... (USA)
SLPS-00853|Defeat Lightning (Japan)
SCES-02174|Defi au Tetris Magique (France)
SLPS-00864|Deka Yonku - Tough the Truck (Japan)
SLPS-01810|Dekiru! Game Center (Japan)
SLES-03890|Delta Force Urban Warfare (Europe) (En,Fr,De,Es,It)
SLES-03952|Delta Force Urban Warfare (France)
SLES-03919|Delta Force Urban Warfare (Germany)
SLUS-01429|Delta Force Urban Warfare (USA) (En,Fr,Es)
SLED-01725|Demo Codemasters (France) (SLED-01725)
SLED-02246|Demo Codemasters (France) (SLED-02246)
SCED-02417|Demo Disc (Europe) (En,Fr,De,Es,It)
SCES-00064|Demo One (Germany) (SCES-00064)
SCES-00121|Demo One (Germany) (SCES-00121)
SCES-00048|Demo One (Version 1) (Europe)
SCES-00120|Demo One (Version 2) (Europe, Australia)
SCES-00238|Demo One (Version 3) (Europe, Australia)
SCED-00456|Demo One (Version 4) (Europe)
SCED-00457|Demo One (Version 4) (Germany)
SLES-02018|Demolition Racer (Europe) (En,Fr,De,Es,It)
SLUS-00969|Demolition Racer (USA)
SLPS-01215|Dengeki Construction - Ochigee Yarou ze! (Japan)
SLPM-80071|Dengeki PlayStation D (Japan)
SLPM-80513|Dengeki PlayStation D - Konami Fanbook (Japan)
SLPM-80281|Dengeki PlayStation D10 (Japan)
SLPM-80327|Dengeki PlayStation D11 (Japan)
SLPM-80343|Dengeki PlayStation D12 (Japan)
SLPM-80362|Dengeki PlayStation D13 (Japan)
SLPM-80331|Dengeki PlayStation D14 (Japan)
SLPM-80388|Dengeki PlayStation D15 (Japan)
SLPM-80399|Dengeki PlayStation D16 (Japan)
SLPM-80418|Dengeki PlayStation D17 (Japan)
SLPM-80412|Dengeki PlayStation D18 (Japan)
SLPM-80425|Dengeki PlayStation D19 (Japan)
SLPM-80109|Dengeki PlayStation D2 (Japan)
SLPM-80438|Dengeki PlayStation D20 (Japan)
SLPM-80457|Dengeki PlayStation D21 (Japan)
SLPM-80471|Dengeki PlayStation D22 (Japan)
SLPM-80481|Dengeki PlayStation D23 (Japan)
SLPM-80496|Dengeki PlayStation D24 (Japan)
SLPM-80497|Dengeki PlayStation D25 (Japan)
SLPM-80505|Dengeki PlayStation D26 (Japan)
SLPM-80516|Dengeki PlayStation D27 (Japan)
SLPM-80526|Dengeki PlayStation D28 (Japan)
SLPM-80545|Dengeki PlayStation D29 (Japan)
SLPM-80130|Dengeki PlayStation D3 (Japan)
SLPM-80547|Dengeki PlayStation D30 (Japan)
SLPM-80555|Dengeki PlayStation D31 (Japan)
SLPM-80557|Dengeki PlayStation D32 (Japan)
SLPM-80562|Dengeki PlayStation D33 (Japan)
SLPM-80569|Dengeki PlayStation D34 (Japan)
SLPM-80574|Dengeki PlayStation D35 (Japan)
SLPM-80578|Dengeki PlayStation D36 (Japan)
SLPM-80582|Dengeki PlayStation D37 (Japan)
SLPM-80589|Dengeki PlayStation D38 (Japan)
SLPM-80603|Dengeki PlayStation D39 (Japan)
SLPM-80157|Dengeki PlayStation D4 (Japan)
SLPM-80607|Dengeki PlayStation D41 (Japan)
SLPM-80611|Dengeki PlayStation D42 (Japan)
SLPM-80612|Dengeki PlayStation D43 (Japan)
SLPM-80615|Dengeki PlayStation D44 (Japan)
SLPM-80618|Dengeki PlayStation D45 (Japan)
SLPM-80186|Dengeki PlayStation D5 (Japan)
SLPM-80214|Dengeki PlayStation D6 (Japan)
SLPM-80309|Dengeki PlayStation D7 (Japan)
SLPM-80257|Dengeki PlayStation D8 (Japan)
SLPM-80266|Dengeki PlayStation D9 (Japan)
SLPS-02851|Denkousekka Micro Runner - Maniac Hakase no Hisaku (Japan)
SLPS-01287|Denpa Shounen-teki Game (Japan)
SLPS-00481|Densetsu no Ogre Battle (Japan)
SLPS-02297|Densetsu-juu no Ana - Monster Complete World Ver. 2 (Japan)
SLPS-01753|Densha Daisuki - Plarail ga Ippai (Japan)
SLPS-01150|Densha de Go! (Japan)
SLPM-80166|Densha de Go! (Japan) (Demo)
SLPM-86263|Densha de Go! (Japan) (PlayStation the Best)
SLPM-86142|Densha de Go! 2 (Japan)
SLPM-80346|Densha de Go! 2 (Japan) (Demo 1)
SLPM-80406|Densha de Go! 2 (Japan) (Demo 2)
SLPM-86615|Densha de Go! 2 (Japan) (Rev 1)
SLPM-86424|Densha de Go! Nagoya Tetsudou-hen (Japan)
SLPM-80521|Densha de Go! Nagoya Tetsudou-hen (Japan) (Demo)
SLPM-86378|Densha de Go! Professional Shiyou (Japan)
SLPM-80511|Densha de Go! Professional Shiyou (Japan) (Taikenban)
SLPS-03131|Derby Jockey 2001 (Japan)
SLPS-00616|Derby Jockey R (Japan)
SLPM-80538|Derby Stallion Magazine 2000 (Japan)
SLES-00055|Descent (Europe)
SLPS-00212|Descent (Japan)
SLUS-00037|Descent (USA)
SLES-00558|Descent II (Europe)
SLUS-00460|Descent Maximum (USA)
SLPS-00602|Deserted Island (Japan)
SCES-01768|Destrega (Europe)
SCES-01769|Destrega (France)
SCES-01770|Destrega (Germany)
SCES-01771|Destrega (Italy)
SLPS-01591|Destrega (Japan)
SLPM-80310|Destrega (Japan) (Demo)
SCES-01772|Destrega (Spain)
SLUS-00732|Destrega (USA)
SCES-00008|Destruction Derby (Europe)
SIPS-60001|Destruction Derby (Japan)
SCUS-94302|Destruction Derby (USA)
SLES-00299|Destruction Derby 2 (Europe)
SIPS-60012|Destruction Derby 2 (Japan)
SCUS-94350|Destruction Derby 2 (USA)
SCES-02060|Destruction Derby Raw (Europe) (En,Fr,De,Es,It)
SLUS-00912|Destruction Derby Raw (USA)
SLUS-90092|Destruction Derby Raw (USA) (Demo)
SLES-04073|Destructo 2 (Europe)
SLPM-86054|Detana Twinbee Yahoo! Deluxe Pack (Japan)
SLES-03803|Detective Barbie - The Mystery Cruise (Europe)
SLUS-01221|Detective Barbie - The Mystery Cruise (USA)
SLES-04130|Detective Mouse (Europe) (En,Fr,De)
SLPS-01889|Devicereign (Japan)
SCES-01312|Devil Dice (Europe) (En,Fr,De,Es,It)
SLUS-00672|Devil Dice (USA)
SLPS-02275|Devil Man (Japan)
SLPM-87184|Devil Summoner - Soul Hackers (Japan) (Disc 1)
SLPM-87185|Devil Summoner - Soul Hackers (Japan) (Disc 2)
SLES-00848|Devil's Deception (Europe) (En,Fr,De)
SCPS-45436|DewPrism (Japan, Asia)
SLES-03627|Dexter's Laboratory - Mandark's Lab (Europe)
SLES-03829|Dexter's Laboratory - Mandark's Lab (Europe) (Fr,De)
SLUS-01421|Dexter's Laboratory - Mandark's Lab (USA)
SLPS-01503|Dezaemon Kids! (Japan)
SLPS-00335|Dezaemon Plus (Japan)
SLPS-01504|Dezaemon Plus Select 100 (Japan) (Rev 1)
SLES-01156|Diablo (Europe) (En,Fr,De,Sv)
SLPS-01416|Diablo (Japan)
SLUS-00619|Diablo (USA) (En,Fr,De,Sv)
SLPS-02523|Dice de Chocobo (Japan)
SLES-00445|Die Hard Trilogy (Europe) (En,Fr,De,Es,It,Sv)
SLPS-00585|Die Hard Trilogy (Japan)
SLUS-00119|Die Hard Trilogy (USA)
SLES-02746|Die Hard Trilogy 2 - Viva Las Vegas (Europe)
SLES-02747|Die Hard Trilogy 2 - Viva Las Vegas (France)
SLES-02748|Die Hard Trilogy 2 - Viva Las Vegas (Germany)
SLES-02749|Die Hard Trilogy 2 - Viva Las Vegas (Italy)
SLUS-01015|Die Hard Trilogy 2 - Viva Las Vegas (USA)
SLPS-00549|DigiCro - Digital Number Crossword (Japan)
SLPM-86038|Digical League (Japan)
SLES-03900|Digimon Digital Card Battle (Europe)
SLUS-01328|Digimon Digital Card Battle (USA)
SLES-03841|Digimon Rumble Arena (Europe) (En,Fr,De,Es,It)
SLUS-01404|Digimon Rumble Arena (USA)
SLES-02914|Digimon World (Europe)
SLES-03435|Digimon World (France)
SLES-03434|Digimon World (Germany)
SLES-03437|Digimon World (Italy)
SLES-03436|Digimon World (Spain)
SLUS-01032|Digimon World (USA)
SLUS-01193|Digimon World 2 (USA)
SLES-03936|Digimon World 2003 (Europe) (En,Fr,De,Es,It)
SLUS-01436|Digimon World 3 (USA)
SLPS-03357|DigimonTamers - Battle Evolution (Japan)
SLPS-03211|DigimonTamers - PocketCulumon (Japan)
SLPS-01797|DigimonWorld (Japan)
SLPS-03101|DigimonWorld - Digital Card Arena (Japan)
SLPS-02506|DigimonWorld - Digital Card Battle (Japan)
SLPS-02844|DigimonWorld 2 (Japan)
SLPS-03446|DigimonWorld 3 - Aratanaru Bouken no Tobira (Japan)
SLPM-87103|Digital Ehon Vol. 1 - Imadoki no Momotarou (Japan)
SLPM-87104|Digital Ehon Vol. 2 - Imadoki no Kaguya-hime (Japan)
SLPM-87105|Digital Ehon Vol. 3 - Imadoki no Saru Kani (Japan)
SLPM-87106|Digital Ehon Vol. 4 - Imadoki no Hanasaka Jiisan (Japan)
SLPM-87107|Digital Ehon Vol. 5 - Imadoki no Urashima-tarou (Japan)
SLPS-01481|Digital Figure Iina (Japan)
SLPS-02276|Digital Glider Airman (Japan)
SLES-02207|Dino Crisis (Europe)
SLES-02208|Dino Crisis (France)
SLES-02209|Dino Crisis (Germany)
SLES-02210|Dino Crisis (Italy)
SLPS-02180|Dino Crisis (Japan)
SLES-02211|Dino Crisis (Spain)
SLUS-00922|Dino Crisis (USA)
SLUS-90066|Dino Crisis (USA) (Demo)
SLES-03221|Dino Crisis 2 (Europe)
SLES-03222|Dino Crisis 2 (France)
SLES-03223|Dino Crisis 2 (Germany)
SLES-03224|Dino Crisis 2 (Italy)
SLPM-86627|Dino Crisis 2 (Japan)
SLPM-80573|Dino Crisis 2 (Japan) (Demo)
SLES-03225|Dino Crisis 2 (Spain)
SLUS-01279|Dino Crisis 2 (USA)
SLUS-90087|Dino Crisis 2 (USA) (En,Ja) (Demo)
SLES-03989|Dinomaster Party (Europe) (En,Fr,De,Es,It,Nl)
SLES-04063|Dinosaurs (Europe) (En,Fr,De)
SLPS-02797|Dioramos (Japan)
SLPM-80587|Dioramos (Japan) (Demo)
SLPS-02146|Dirt Champ Motocross No. 1 (Japan)
SLPM-80501|Dirt Champ Motocross No. 1 (Japan) (Demo)
SLUS-01552|Dirt Jockey - Heavy Equipment Operator (USA)
SLPS-02428|Disc Derby - Meiba o Tsukurou!! (Japan)
SLPM-80169|Disc Station Bessatsu - I Miss You. Tanaka Katsumi (Japan)
SLED-01109|Discworld II (France) (Demo)
SLES-00793|Discworld II - Missing Presumed...! (Europe) (En,Es,It)
SCUS-94605|Discworld II - Mortality Bytes! (USA)
SLES-00794|Discworld II - Mortellement Votre (France)
SLES-00795|Discworld II - Vermutlich vermisst...! (Germany)
SLES-01549|Discworld Noir (Europe) (En,Es,It)
SLED-02604|Discworld Noir (Europe) (En,Es,It) (Demo)
SLES-02063|Discworld Noir (France)
SLES-02064|Discworld Noir (Germany)
SCES-00894|Disney Action Game Disney Presenta Hercules (Italy)
SCES-03004|Disney Aladdin - La Revanche de Nasira (France)
SCES-03006|Disney Aladdin - La Vendetta di Nasira (Italy)
SCES-03008|Disney Aladdin - La Venganza de Nasira (Spain)
SCES-03543|Disney Atlantida - O Continente Perdido (Portugal)
SCES-03537|Disney Atlantide - L'Empire Perdu (France)
SCED-03637|Disney Atlantide - L'Empire Perdu (France) (Demo)
SCES-03541|Disney Atlantis - El Imperio Perdido (Spain)
SCES-03539|Disney Atlantis - L'Impero Perduto (Italy)
SCES-03715|Disney Aventuras de Peter Pan en el Pais de Nunca Jamas (Spain)
SLES-03638|Disney Dingo Une Journee de Dingue! (France)
SLES-02891|Disney Dinosaure (France)
SLES-02893|Disney Dinosauri (Italy)
SLES-02894|Disney Dinosaurio (Spain)
SCES-03018|Disney El Emperador y sus Locuras (Spain)
SCES-03941|Disney El planeta del tesoro (Spain)
SCES-02004|Disney Fais Ton Histoire! Mulan (France)
SCES-03940|Disney Il Pianeta del Tesoro (Italy)
SLES-03271|Disney Il Re Leone - La Grande Avventura di Simba (Italy)
SCES-00892|Disney Jeu d'Action Disney Presente Hercule (France)
SCES-00895|Disney Juego de Accion Disney Presenta Hercules (Spain)
SCES-03013|Disney Keisarin Uudet Kuviot (Finland)
SCES-03014|Disney Kuzco - L'Empereur Megalo (France)
SCES-03033|Disney La Petite Sirene 2 (France)
SCES-03938|Disney La Planete au Tresor (France)
SCES-03035|Disney La Sirenetta II (Italy)
SCES-03036|Disney La Sirenita 2 (Spain)
SLES-03641|Disney La Super-Diver Casa de Goofy (Spain)
SCES-03016|Disney Le Follie dell'Imperatore (Italy)
SLES-03965|Disney Learning - Mickey (Europe) (En,Fr,De,Es,It,Nl)
SLES-03983|Disney Learning - Winnie the Pooh (Europe) (En,Fr,De,It,Nl,Sv,Da)
SCES-02006|Disney Libro Animato Creativo - Mulan (Italy)
SCES-03874|Disney Lilo & Stitch - Grossi Guai alle Hawaii (Italy)
SCES-03872|Disney Lilo & Stitch - Ouragan sur Hawai (France)
SCES-03877|Disney Lilo & Stitch - Sarilhos no Paraiso (Portugal)
SCES-03875|Disney Lilo & Stitch en Problemas en el Paraiso (Spain)
SLES-03099|Disney Pato Donald - Cuac Attack (Spain)
SCES-03717|Disney Peter Pan - Aventuras na Terra do Nunca (Portugal)
SCES-03711|Disney Peter Pan - Aventures au Pays Imaginaire (France)
SCES-03713|Disney Peter Pan - L'Avventura nell'Isola che non c'e (Italy)
SLES-03640|Disney Pippo Giochi Pazzi (Italy)
SCES-03749|Disney Pooh e Tigro! E Qui la Festa (Italy)
SLUS-01210|Disney Presents Tigger's Honey Hunt (USA)
SLUS-01536|Disney Presents Tigger's Honey Hunt (USA) (Collector's Edition)
SCES-01516|Disney Tarzan (France)
SCES-01518|Disney Tarzan (Italy)
SCES-01519|Disney Tarzan (Spain)
SLES-03259|Disney Tigger tras un Bote de Miel (Spain)
SLES-03258|Disney Tigro e la Caccia al Miele (Italy)
SCES-03748|Disney Ven a la Fiesta! con Winnie the Pooh (Spain)
SLES-03256|Disney Winnie l'Ourson - La Chasse au Miel de Tigrou (France)
SLES-03269|Disney le Roi Lion - La Formidable Aventure de Simba (France)
SLUS-01574|Disney's 101 Dalmatians II - Patch's London Adventure (USA)
SLES-03189|Disney's 102 Dalmatians - Puppies to the Rescue (Europe)
SLES-03191|Disney's 102 Dalmatians - Puppies to the Rescue (Europe) (Fr,De,Es,It,Nl)
SLES-03190|Disney's 102 Dalmatians - Puppies to the Rescue (Scandinavia) (Sv,No,Da)
SLUS-01152|Disney's 102 Dalmatians - Puppies to the Rescue (USA)
SCES-00891|Disney's Action Game featuring Hercules (Europe)
SCES-00896|Disney's Action Game met Hercules (Netherlands)
SCES-00898|Disney's Action spel med Herkules (Sweden)
SCES-03000|Disney's Aladdin in Nasira's Revenge (Europe)
SCUS-94569|Disney's Aladdin in Nasira's Revenge (USA)
SCES-03002|Disney's Aladdin in Nasira's Wraak (Netherlands)
SCES-03535|Disney's Atlantis - De Verzonken Stad (Netherlands)
SCES-03542|Disney's Atlantis - En foersvunnen vaerld (Sweden)
SCED-03636|Disney's Atlantis - The Lost Empire (Australia) (Demo)
SCES-03533|Disney's Atlantis - The Lost Empire (Europe)
SCUS-94636|Disney's Atlantis - The Lost Empire (USA)
SCES-02007|Disney's Aventura Interactiva - Mulan (Spain)
SCES-03235|Disney's De Kleine Zeemeermin II (Netherlands)
SLES-03268|Disney's De Leeuwenkoning - Simba's Machtige Avontuur (Netherlands)
SLES-02864|Disney's Dinosaur (Europe) (En,Nl,Sv,No,Da,Fi)
SLUS-01167|Disney's Dinosaur (USA)
SLES-02892|Disney's Dinosaurier (Germany)
SLPM-88502|Disney's Donald Duck - Goin' Quackers (Korea)
SLUS-01242|Disney's Donald Duck - Goin' Quackers (USA)
SLES-03095|Disney's Donald Duck - Quack Attack (Europe) (En,Fr,De,It)
SLES-03098|Disney's Donald Duck - Quack Attack (Netherlands)
SLES-03097|Disney's Donald Duck - Quack Attack (Scandinavia) (Sv,No,Da,Fi)
SLES-03272|Disney's El Rey Leon - Las Aventuras del Poderoso Simba (Spain)
SLES-03178|Disney's Goofy's Fun House (Europe)
SLES-03639|Disney's Goofy's Fun House (Germany)
SLUS-01209|Disney's Goofy's Fun House (USA)
SLUS-00529|Disney's Hercules Action Game (USA)
SLUS-01029|Disney's Hercules Action Game (USA) (Rerelease)
SCES-03012|Disney's Keizer Kuzco (Netherlands)
SCUS-94646|Disney's Lilo & Stitch (USA)
SCES-03876|Disney's Lilo & Stitch - Heisa op Hawai (Netherlands)
SCES-03871|Disney's Lilo & Stitch - Trouble in Paradise (Europe)
SCES-01695|Disney's Mulan - Story Studio (Europe)
SCES-03705|Disney's Party Time with Winnie the Pooh (Europe)
SCES-03745|Disney's Party mit Winnie Puuh (Germany)
SCES-03707|Disney's Peter Pan - Adventures in Never Land (Europe)
SCED-03883|Disney's Peter Pan - Adventures in Never Land (Europe) (Demo)
SCES-03709|Disney's Peter Pan - Avonturen in Nooitgedachtland (Netherlands)
SCES-03942|Disney's Piratenplaneet - De Schat van Kapitein Flint (Netherlands)
SLUS-01437|Disney's Pooh's Party Game - In Search of the Treasure (USA)
SCES-03943|Disney's Skattkammarplaneten (Sweden)
SCES-03746|Disney's Spelen met Winnie de Poeh en zijn Vriendjes! (Netherlands)
SLUS-01038|Disney's Story Studio - Mulan (USA)
SCES-01431|Disney's Tarzan (Europe)
SLPM-86383|Disney's Tarzan (Japan)
SCES-02185|Disney's Tarzan (Netherlands)
SCUS-94456|Disney's Tarzan (USA)
SLUS-01537|Disney's Tarzan (USA) (Rerelease)
SLES-03260|Disney's Teigetjes Honingjacht (Netherlands)
SCES-03010|Disney's The Emperor's New Groove (Europe)
SCUS-94571|Disney's The Emperor's New Groove (USA)
SLES-03267|Disney's The Lion King - Simba's Mighty Adventure (Europe)
SLUS-01282|Disney's The Lion King - Simba's Mighty Adventure (USA)
SCES-03032|Disney's The Little Mermaid II (Europe)
SLUS-01286|Disney's The Little Mermaid II (USA)
SLES-03179|Disney's Tigger's Honey Hunt (Europe)
SCES-03937|Disney's Treasure Planet (Europe)
SCUS-94647|Disney's Treasure Planet (USA)
SCES-02264|Disney's Verhalenstudio - Mulan (Netherlands)
